coin,fundingRate,premium,time
xyz:GOLD,0.0000062500,0.0002215788,2025-12-25 16:00:00.058000+00:00
xyz:GOLD,0.0000062500,0.0003001861,2025-12-25 17:00:00.056000+00:00
xyz:GOLD,0.0000062500,0.0001739814,2025-12-25 18:00:00.010000+00:00
xyz:GOLD,0.0000111714,0.0004787430,2025-12-25 19:00:00.040000+00:00
xyz:GOLD,0.0000066339,0.0004061425,2025-12-25 20:00:00.060000+00:00
xyz:GOLD,0.0000393159,0.0009290547,2025-12-25 21:00:00.080000+00:00
xyz:GOLD,0.0000558320,0.0011933123,2025-12-25 22:00:00.003000+00:00
xyz:GOLD,0.0000071524,0.0004144387,2025-12-25 23:00:00.019000+00:00
xyz:GOLD,0.0000156694,0.0005507106,2025-12-26 00:00:00.022000+00:00
xyz:GOLD,0.0000062500,0.0001249481,2025-12-26 01:00:00.008000+00:00
xyz:GOLD,0.0000062500,-0.0000647429,2025-12-26 02:00:00.062000+00:00
xyz:GOLD,0.0000062500,-0.0000205063,2025-12-26 03:00:00+00:00
xyz:GOLD,0.0000122056,0.0004952901,2025-12-26 04:00:00.056000+00:00
xyz:GOLD,0.0000162400,0.0005598408,2025-12-26 05:00:00.092000+00:00
xyz:GOLD,0.0000306117,0.0007897872,2025-12-26 06:00:00.012000+00:00
xyz:GOLD,0.0000242034,0.0006872550,2025-12-26 07:00:00.039000+00:00
xyz:GOLD,0.0000591675,0.0012466798,2025-12-26 08:00:00.040000+00:00
xyz:GOLD,0.0000090390,0.0004446244,2025-12-26 09:00:00.017000+00:00
xyz:GOLD,0.0000472319,0.0010557108,2025-12-26 10:00:00.113000+00:00
xyz:GOLD,0.0000217867,0.0006485865,2025-12-26 11:00:00.164000+00:00
xyz:GOLD,0.0000671044,0.0013736710,2025-12-26 12:00:00.040000+00:00
xyz:GOLD,0.0000338127,0.0008410034,2025-12-26 13:00:00.030000+00:00
xyz:GOLD,0.0000168051,0.0005688813,2025-12-26 14:00:00.015000+00:00
xyz:GOLD,0.0000530893,0.0011494285,2025-12-26 15:00:00.077000+00:00
xyz:GOLD,0.0000304367,0.0007869878,2025-12-26 16:00:00.036000+00:00
xyz:GOLD,0.0000829490,0.0016271844,2025-12-26 17:00:00.019000+00:00
xyz:GOLD,0.0000475459,0.0010607351,2025-12-26 18:00:00.088000+00:00
xyz:GOLD,0.0000062500,0.0000471083,2025-12-26 19:00:00.033000+00:00
xyz:GOLD,0.0000430838,0.0009893406,2025-12-26 20:00:00.045000+00:00
xyz:GOLD,0.0000381955,0.0009111284,2025-12-26 21:00:00.004000+00:00
xyz:GOLD,0.0000400594,0.0009409506,2025-12-26 22:00:00.040000+00:00
