timestamp,funding_rate,premium_mean,n_hours
2025-10-13 00:00:00+00:00,0.0033102749,0.0026477180636363634,11
2025-10-14 00:00:00+00:00,0.0059175647,0.002272521579166667,24
2025-10-15 00:00:00+00:00,0.0017483832000000001,0.0008057779625,24
2025-10-16 00:00:00+00:00,0.0014876363000000002,0.00062347375,24
2025-10-17 00:00:00+00:00,0.0021068267000000002,0.0008339178958333333,24
2025-10-18 00:00:00+00:00,0.00012274030000000003,-3.8327183333333345e-05,24
2025-10-19 00:00:00+00:00,0.0005702357,0.00019265057916666669,24
2025-10-20 00:00:00+00:00,-0.0003348416,-0.00027057651666666666,24
2025-10-21 00:00:00+00:00,0.0005873317,0.00028167105833333333,24
2025-10-22 00:00:00+00:00,0.0009649646,0.00047441393333333333,24
2025-10-23 00:00:00+00:00,0.0005469783,0.00027027237916666665,24
2025-10-24 00:00:00+00:00,0.0003906188,0.00016143892916666667,24
2025-10-25 00:00:00+00:00,0.0009788151,0.0005155802833333333,24
2025-10-26 00:00:00+00:00,0.0013465646,0.0004709240041666667,24
2025-10-27 00:00:00+00:00,0.0006591391,0.00030141910416666665,24
2025-10-28 00:00:00+00:00,-8.94973e-05,-0.00021779372916666667,24
2025-10-29 00:00:00+00:00,0.00031601649999999997,0.00010129219166666666,24
2025-10-30 00:00:00+00:00,0.0004808311,0.00017541960833333334,24
2025-10-31 00:00:00+00:00,0.0001839466,-8.851915416666668e-05,24
2025-11-01 00:00:00+00:00,0.0006747127000000001,0.0003098567458333333,24
2025-11-02 00:00:00+00:00,0.0001754004,9.715064166666668e-05,24
2025-11-03 00:00:00+00:00,1.2947400000000006e-05,-6.444013333333333e-05,9
