timestamp,funding_rate,premium_mean,n_hours
2025-12-03 00:00:00+00:00,0.0005930434,0.000820519,9
2025-12-04 00:00:00+00:00,0.0027855988,0.0011740855125,24
2025-12-05 00:00:00+00:00,0.0005865119,0.000363090475,24
2025-12-06 00:00:00+00:00,-0.0012929572,-0.0005234176583333334,24
2025-12-07 00:00:00+00:00,0.0010891339,0.0004380446333333333,24
2025-12-08 00:00:00+00:00,4.9534700000000005e-05,-1.100933333333333e-05,24
2025-12-09 00:00:00+00:00,-0.0009767021,-0.0004838946916666667,24
2025-12-10 00:00:00+00:00,0.0009756075,0.00042793065,24
2025-12-11 00:00:00+00:00,0.0014502751,0.0007680516041666667,24
2025-12-12 00:00:00+00:00,0.0005354669,0.0003741255875,24
2025-12-13 00:00:00+00:00,0.0011268708,0.0006006235916666666,24
2025-12-14 00:00:00+00:00,0.0027580779,0.0011107166375,24
2025-12-15 00:00:00+00:00,-0.0014687351000000001,-0.000346237225,24
2025-12-16 00:00:00+00:00,8.46241e-05,-9.902513749999999e-05,24
2025-12-17 00:00:00+00:00,0.0002998167,8.158562083333334e-05,24
2025-12-18 00:00:00+00:00,0.0006780149,0.00030389402916666667,24
2025-12-19 00:00:00+00:00,0.00027269640000000003,4.812275e-05,24
2025-12-20 00:00:00+00:00,0.0015987935,0.0010746827625,24
2025-12-21 00:00:00+00:00,5.6594400000000056e-05,-3.933959583333333e-05,24
2025-12-22 00:00:00+00:00,0.0012531895,0.0010990602541666667,24
2025-12-23 00:00:00+00:00,0.0004202702,0.00039387691666666665,24
2025-12-24 00:00:00+00:00,6.875e-05,1.6607727272727276e-06,11
