timestamp,funding_rate,premium_mean,n_hours
2025-11-19 00:00:00+00:00,0.00011250000000000001,0.00011005914444444444,9
2025-11-20 00:00:00+00:00,0.0008328125,0.000362933425,24
2025-11-21 00:00:00+00:00,-0.0003330505,-0.0002497807958333333,24
2025-11-22 00:00:00+00:00,-0.00035602,-0.00020582333749999998,24
2025-11-23 00:00:00+00:00,0.0008872361,0.00042056055416666666,24
2025-11-24 00:00:00+00:00,0.0005175949,9.812928750000001e-05,24
2025-11-25 00:00:00+00:00,0.0003022594,9.7101225e-05,24
2025-11-26 00:00:00+00:00,0.0005261577,0.00026747605833333333,24
2025-11-27 00:00:00+00:00,0.0015418137,0.0004854177041666667,24
2025-11-28 00:00:00+00:00,0.0003780829,0.00022485941666666666,24
2025-11-29 00:00:00+00:00,-6.39673e-05,-0.00015647375416666666,24
2025-11-30 00:00:00+00:00,0.0006703014,0.00033347361250000003,24
2025-12-01 00:00:00+00:00,-0.0002768327,-0.00019289458333333334,24
2025-12-02 00:00:00+00:00,0.00029374450000000003,0.00013736162083333333,24
2025-12-03 00:00:00+00:00,0.0004078221,0.00022632044999999998,24
2025-12-04 00:00:00+00:00,0.0004309187,0.0002318992,24
2025-12-05 00:00:00+00:00,0.0001939059,3.3279074999999996e-05,24
2025-12-06 00:00:00+00:00,-0.0006936777,-0.0002846048166666667,24
2025-12-07 00:00:00+00:00,0.0006539005,0.00025895112916666667,24
2025-12-08 00:00:00+00:00,0.0001116258,-1.2942491666666667e-05,24
2025-12-09 00:00:00+00:00,-6.12169e-05,-0.0001628328416666667,24
2025-12-10 00:00:00+00:00,0.0002319143,0.0003919848545454546,11
