timestamp,funding_rate,premium_mean,n_hours
2026-01-21 00:00:00+00:00,-0.00011628880000000001,-9.005713333333334e-05,12
2026-01-22 00:00:00+00:00,0.0001801819,0.00014335503333333334,24
2026-01-23 00:00:00+00:00,0.0001369872,0.00017445759583333334,24
2026-01-24 00:00:00+00:00,0.0001369872,2.4662158333333334e-05,24
2026-01-25 00:00:00+00:00,0.0001369872,-1.1724791666666668e-06,24
2026-01-26 00:00:00+00:00,0.0001463487,4.51114625e-05,24
2026-01-27 00:00:00+00:00,0.0001369872,4.565851666666667e-05,24
2026-01-28 00:00:00+00:00,0.0001369872,3.1043125e-05,24
2026-01-29 00:00:00+00:00,0.0001369872,5.594791666666666e-07,24
2026-01-30 00:00:00+00:00,0.0001458558,3.989241666666667e-05,24
2026-01-31 00:00:00+00:00,9.3031e-05,-4.864558333333334e-05,24
2026-02-01 00:00:00+00:00,0.0001122703,8.443858749999999e-05,24
2026-02-02 00:00:00+00:00,0.0001965104,0.00012143010416666667,24
2026-02-03 00:00:00+00:00,0.0001274017,8.624833333333334e-05,24
2026-02-04 00:00:00+00:00,0.0001369872,9.124482499999999e-05,24
2026-02-05 00:00:00+00:00,0.00010295789999999999,2.83647e-05,24
2026-02-06 00:00:00+00:00,0.0001369872,-5.2451166666666675e-06,24
2026-02-07 00:00:00+00:00,0.0001228399,-6.212166666666665e-06,24
2026-02-08 00:00:00+00:00,0.0003297377,0.00013544380833333333,24
2026-02-09 00:00:00+00:00,0.0002966914,0.00015046859166666668,24
2026-02-10 00:00:00+00:00,0.0001473517,5.7368837500000005e-05,24
2026-02-11 00:00:00+00:00,4.56624e-05,0.0001196078625,8
