timestamp,open,high,low,close,volume
2026-03-25 00:00:00+00:00,980.77,990.12,969.33,987.33,4.0808
2026-03-26 00:00:00+00:00,975.67,991.53,968.91,984.7,16.6774
2026-03-27 00:00:00+00:00,978.81,985.86,978.81,983.02,7.8776
2026-03-28 00:00:00+00:00,980.05,985.93,980.04,983.92,0.2191
2026-03-29 00:00:00+00:00,985.91,985.91,982.01,985.9,0.3782
2026-03-30 00:00:00+00:00,985.9,1005.2,979.98,992.96,23.4591
2026-03-31 00:00:00+00:00,1000.1,1003.1,989.13,996.47,21.1358
2026-04-01 00:00:00+00:00,993.95,999.92,990.98,993.12,95.3013
2026-04-02 00:00:00+00:00,996.42,1012.1,993.3,1011.7,1540.3428
2026-04-03 00:00:00+00:00,1014.6,1021.1,1009.5,1015.1,1881.9409
2026-04-04 00:00:00+00:00,1014.7,1018.1,1009.0,1018.1,1.8577
2026-04-05 00:00:00+00:00,1015.0,1020.6,1012.0,1012.1,1026.3057
2026-04-06 00:00:00+00:00,1018.1,1021.0,1009.1,1014.7,10.0801
2026-04-07 00:00:00+00:00,1018.6,1023.3,1007.8,1023.3,103.9913
2026-04-08 00:00:00+00:00,1023.4,1038.7,999.85,1026.2,260.5026
2026-04-09 00:00:00+00:00,1029.3,1045.6,1013.1,1030.0,194.2291
2026-04-10 00:00:00+00:00,1029.6,1038.1,996.24,997.35,59.0628
2026-04-11 00:00:00+00:00,994.13,1009.1,991.07,1009.1,3.8726
2026-04-12 00:00:00+00:00,1003.1,1003.1,991.07,994.11,4.7491
2026-04-13 00:00:00+00:00,997.47,1003.1,979.81,983.92,98.8923
2026-04-14 00:00:00+00:00,982.67,983.43,967.23,972.87,48.4832
2026-04-15 00:00:00+00:00,973.49,984.86,971.65,982.54,126.1787
2026-04-16 00:00:00+00:00,987.39,1032.9,978.71,990.89,188.0029
2026-04-17 00:00:00+00:00,988.36,1007.2,978.26,1007.2,83.0109
2026-04-18 00:00:00+00:00,996.83,1011.6,988.72,990.74,36.3056
2026-04-19 00:00:00+00:00,990.74,1006.0,990.74,1006.0,2.4658
2026-04-20 00:00:00+00:00,1009.4,1013.7,991.14,1006.0,10.3107
2026-04-21 00:00:00+00:00,1001.2,1008.0,986.62,997.78,121.1998
2026-04-22 00:00:00+00:00,1005.0,1008.0,995.46,1002.1,3.0807
2026-04-23 00:00:00+00:00,1001.2,1014.4,993.38,1003.7,96.6228
2026-04-24 00:00:00+00:00,1009.4,1014.6,1003.3,1003.9,37.8247
2026-04-25 00:00:00+00:00,1003.6,1018.7,1003.0,1011.3,1.3761
2026-04-26 00:00:00+00:00,1011.3,1026.5,995.88,1020.6,16830.2753
2026-04-27 00:00:00+00:00,1008.2,1016.4,994.71,1001.8,175.2372
2026-04-28 00:00:00+00:00,999.84,1011.1,986.5,995.17,209.1328
2026-04-29 00:00:00+00:00,996.81,1002.5,984.1,1000.6,55.3492
2026-04-30 00:00:00+00:00,1000.6,1021.6,991.5,1017.4,192.6161
2026-05-01 00:00:00+00:00,1017.9,1032.4,1008.6,1019.3,126.6592
2026-05-02 00:00:00+00:00,1009.9,1017.0,1004.9,1016.6,1.5956
2026-05-03 00:00:00+00:00,1017.0,1023.0,1008.2,1023.0,4.7147
