timestamp,open,high,low,close,volume
2025-11-25 00:00:00+00:00,245.67,255.46,243.53,254.39,14441.497
2025-11-26 00:00:00+00:00,254.4,268.0,251.02,268.0,24005.847
2025-11-27 00:00:00+00:00,267.92,270.17,267.62,269.51,3716.552
2025-11-28 00:00:00+00:00,269.63,280.54,269.3,275.32,15401.708
2025-11-29 00:00:00+00:00,275.33,276.49,272.9,273.51,2091.414
2025-11-30 00:00:00+00:00,272.94,275.45,272.9,274.56,2316.029
2025-12-01 00:00:00+00:00,274.55,274.55,252.33,261.43,40321.949
2025-12-02 00:00:00+00:00,261.52,272.45,260.79,264.6,32200.998
2025-12-03 00:00:00+00:00,264.55,278.22,263.9,277.59,32833.831
2025-12-04 00:00:00+00:00,277.6,279.98,271.41,273.15,36615.609
2025-12-05 00:00:00+00:00,273.17,275.67,265.0,270.35,53673.14
2025-12-06 00:00:00+00:00,270.25,270.72,263.2,268.32,4085.595
2025-12-07 00:00:00+00:00,268.23,271.59,265.83,270.01,3581.714
2025-12-08 00:00:00+00:00,270.03,276.55,269.6,274.05,25783.177
2025-12-09 00:00:00+00:00,274.18,284.63,267.01,277.36,23462.491
2025-12-10 00:00:00+00:00,277.29,279.3,271.08,273.53,25613.155
2025-12-11 00:00:00+00:00,273.27,273.36,261.14,269.79,29320.341
2025-12-12 00:00:00+00:00,269.82,278.04,263.29,266.92,28967.068
2025-12-13 00:00:00+00:00,267.28,270.35,267.01,269.83,1185.333
2025-12-14 00:00:00+00:00,269.83,270.08,264.95,265.59,1488.729
2025-12-15 00:00:00+00:00,265.44,268.71,246.9,250.41,18726.28
2025-12-16 00:00:00+00:00,250.39,256.91,246.04,252.44,15837.925
2025-12-17 00:00:00+00:00,252.51,259.65,243.77,247.14,28444.742
2025-12-18 00:00:00+00:00,247.34,255.28,238.98,240.67,29243.856
2025-12-19 00:00:00+00:00,240.83,247.12,240.5,246.56,19640.522
2025-12-20 00:00:00+00:00,246.24,248.36,243.55,245.2,920.026
2025-12-21 00:00:00+00:00,245.17,246.31,245.16,246.31,180.392
2025-12-22 00:00:00+00:00,246.34,254.65,246.34,248.12,13083.785
2025-12-23 00:00:00+00:00,248.3,248.92,238.87,241.38,16022.304
