timestamp,open,high,low,close,volume
2026-02-02 00:00:00+00:00,50.2,51.54,48.534,51.539,944.4
2026-02-03 00:00:00+00:00,50.781,51.886,48.569,51.74,6807.38
2026-02-04 00:00:00+00:00,51.74,53.489,51.2,52.964,6852.65
2026-02-05 00:00:00+00:00,52.958,53.561,50.018,52.441,11827.07
2026-02-06 00:00:00+00:00,53.37,53.402,49.719,53.232,10131.73
2026-02-07 00:00:00+00:00,53.232,54.263,51.883,53.446,816.31
2026-02-08 00:00:00+00:00,53.97,55.117,50.623,53.821,689.21
2026-02-09 00:00:00+00:00,51.5,53.821,51.5,53.78,2754.79
2026-02-10 00:00:00+00:00,53.78,54.998,53.269,53.714,1617.02
2026-02-11 00:00:00+00:00,53.707,56.567,53.625,55.102,3969.47
2026-02-12 00:00:00+00:00,55.059,56.263,53.479,53.479,5048.11
2026-02-13 00:00:00+00:00,53.859,54.56,51.225,54.349,1557.15
2026-02-14 00:00:00+00:00,54.214,54.76,54.152,54.313,195.86
2026-02-15 00:00:00+00:00,54.75,54.884,53.533,53.554,257.8
2026-02-16 00:00:00+00:00,54.46,54.922,53.555,54.48,231.06
2026-02-17 00:00:00+00:00,54.067,57.05,51.63,53.36,10408.32
2026-02-18 00:00:00+00:00,53.82,55.01,53.31,55.01,1585.45
2026-02-19 00:00:00+00:00,54.87,55.811,54.219,55.213,7753.17
2026-02-20 00:00:00+00:00,55.213,55.82,54.551,55.138,59046.19
2026-02-21 00:00:00+00:00,55.1,56.22,54.45,54.952,1386.28
2026-02-22 00:00:00+00:00,55.074,56.2,54.657,54.657,330.99
2026-02-23 00:00:00+00:00,54.86,55.94,54.078,55.127,3138.01
2026-02-24 00:00:00+00:00,54.96,55.879,54.5,55.205,6003.47
2026-02-25 00:00:00+00:00,55.124,55.588,54.239,54.896,2553.6
2026-02-26 00:00:00+00:00,54.975,55.577,54.2,55.097,2354.66
2026-02-27 00:00:00+00:00,55.061,56.156,54.831,55.963,4955.55
2026-02-28 00:00:00+00:00,56.001,57.549,55.502,57.043,2193.0
2026-03-01 00:00:00+00:00,57.543,58.681,55.94,58.5,6101.97
2026-03-02 00:00:00+00:00,58.5,58.694,56.341,56.945,11127.81
2026-03-03 00:00:00+00:00,57.008,58.27,56.105,56.507,14987.43
2026-03-04 00:00:00+00:00,56.507,57.358,55.266,56.058,1047.25
2026-03-05 00:00:00+00:00,56.065,57.119,55.62,56.334,4322.2
