timestamp,open,high,low,close,volume
2026-02-20 00:00:00+00:00,130.67,137.8,130.5,132.5,3500.434
2026-02-21 00:00:00+00:00,132.59,133.33,132.02,133.06,1281.201
2026-02-22 00:00:00+00:00,133.33,136.39,133.02,134.96,3043.914
2026-02-23 00:00:00+00:00,135.56,136.55,132.75,134.0,3423.344
2026-02-24 00:00:00+00:00,133.75,144.29,133.74,143.13,7978.927
2026-02-25 00:00:00+00:00,142.8,152.39,140.22,147.1,8534.287
2026-02-26 00:00:00+00:00,147.1,161.13,146.98,150.15,16993.453
2026-02-27 00:00:00+00:00,149.56,155.51,147.83,151.0,13928.881
2026-02-28 00:00:00+00:00,151.0,151.99,136.09,143.83,25689.011
2026-03-01 00:00:00+00:00,143.57,150.15,141.0,146.31,22461.694
2026-03-02 00:00:00+00:00,146.31,151.0,141.52,146.58,12786.852
2026-03-03 00:00:00+00:00,146.96,146.96,116.76,125.41,37389.184
2026-03-04 00:00:00+00:00,125.23,134.53,117.47,132.0,18174.75
2026-03-05 00:00:00+00:00,132.0,136.83,119.9,126.19,13508.168
2026-03-06 00:00:00+00:00,126.19,129.21,118.26,122.7,8199.2
2026-03-07 00:00:00+00:00,122.3,123.68,119.91,119.91,622.026
2026-03-08 00:00:00+00:00,120.5,121.99,112.75,116.29,3286.788
2026-03-09 00:00:00+00:00,116.02,128.59,112.25,127.32,9728.922
2026-03-10 00:00:00+00:00,127.33,132.88,124.42,131.95,6513.209
2026-03-11 00:00:00+00:00,131.53,133.23,121.87,125.85,6594.002
2026-03-12 00:00:00+00:00,126.4,128.06,116.72,120.94,7285.703
2026-03-13 00:00:00+00:00,121.14,124.32,120.5,122.4,3522.063
2026-03-14 00:00:00+00:00,122.4,122.42,117.0,117.62,1362.244
2026-03-15 00:00:00+00:00,118.59,122.57,115.97,122.53,2453.417
2026-03-16 00:00:00+00:00,122.95,138.1,122.61,133.57,5654.208
2026-03-17 00:00:00+00:00,133.01,134.56,128.84,133.72,7040.692
2026-03-18 00:00:00+00:00,134.99,141.18,131.0,132.46,8159.446
2026-03-19 00:00:00+00:00,132.46,137.81,128.2,136.04,5171.507
2026-03-20 00:00:00+00:00,136.03,136.03,129.08,131.0,2842.868
2026-03-21 00:00:00+00:00,131.02,133.2,127.57,133.18,2333.069
2026-03-22 00:00:00+00:00,132.52,132.52,120.59,127.43,3713.585
2026-03-23 00:00:00+00:00,126.98,134.4,121.46,131.76,7143.423
2026-03-24 00:00:00+00:00,131.76,131.76,123.56,128.96,2956.017
2026-03-25 00:00:00+00:00,129.42,131.94,123.8,123.8,3949.98
2026-03-26 00:00:00+00:00,123.8,124.19,115.64,115.64,4033.909
2026-03-27 00:00:00+00:00,115.64,119.38,114.6,117.78,2382.669
2026-03-28 00:00:00+00:00,117.35,117.79,116.83,117.08,259.421
2026-03-29 00:00:00+00:00,117.11,118.28,115.25,115.25,1444.365
2026-03-30 00:00:00+00:00,115.32,120.2,109.0,112.39,8279.102
2026-03-31 00:00:00+00:00,112.58,119.26,108.37,118.81,8092.52
2026-04-01 00:00:00+00:00,118.8,128.44,118.65,126.91,10074.253
2026-04-02 00:00:00+00:00,126.99,127.9,114.28,122.3,8335.677
2026-04-03 00:00:00+00:00,122.3,123.96,121.18,121.64,2715.238
2026-04-04 00:00:00+00:00,121.18,121.39,118.0,119.25,1105.46
2026-04-05 00:00:00+00:00,119.47,129.72,118.32,126.11,3740.709
2026-04-06 00:00:00+00:00,126.11,135.93,125.16,133.67,5654.29
2026-04-07 00:00:00+00:00,133.67,141.65,124.74,140.03,10818.041
2026-04-08 00:00:00+00:00,140.02,147.9,135.1,140.74,11557.105
2026-04-09 00:00:00+00:00,140.18,145.0,135.73,142.3,2806.921
2026-04-10 00:00:00+00:00,142.3,142.4,135.35,140.46,1888.507
2026-04-11 00:00:00+00:00,139.08,145.82,137.62,143.55,316.883
2026-04-12 00:00:00+00:00,142.97,142.98,132.12,133.85,6504.212
2026-04-13 00:00:00+00:00,134.12,148.64,131.87,141.5,11039.669
2026-04-14 00:00:00+00:00,141.34,148.29,138.24,146.64,4684.439
2026-04-15 00:00:00+00:00,146.24,147.02,141.5,145.1,2799.003
2026-04-16 00:00:00+00:00,144.87,149.82,142.89,148.16,7713.427
2026-04-17 00:00:00+00:00,147.31,154.65,142.85,152.98,4075.644
2026-04-18 00:00:00+00:00,151.73,155.06,147.08,150.14,350.279
2026-04-19 00:00:00+00:00,150.14,151.95,145.37,147.64,1226.966
2026-04-20 00:00:00+00:00,147.01,149.8,145.11,147.39,2239.097
2026-04-21 00:00:00+00:00,148.22,154.89,145.07,147.39,10572.548
2026-04-22 00:00:00+00:00,147.5,161.67,146.0,151.83,7237.68
2026-04-23 00:00:00+00:00,152.3,158.0,146.4,151.88,7598.407
2026-04-24 00:00:00+00:00,151.01,151.01,146.0,147.03,3869.9
2026-04-25 00:00:00+00:00,147.66,149.9,146.06,147.8,503.588
2026-04-26 00:00:00+00:00,147.11,149.95,147.1,148.47,886.239
2026-04-27 00:00:00+00:00,148.47,155.44,148.47,152.22,6010.811
2026-04-28 00:00:00+00:00,152.61,153.89,140.2,149.14,10463.485
2026-04-29 00:00:00+00:00,149.12,158.3,148.03,156.52,14497.703
2026-04-30 00:00:00+00:00,156.19,156.82,145.78,149.3,9615.077
2026-05-01 00:00:00+00:00,149.3,155.35,147.72,153.26,2241.118
2026-05-02 00:00:00+00:00,153.26,158.78,153.26,158.7,714.417
2026-05-03 00:00:00+00:00,157.31,159.0,152.2,158.98,574.524
