timestamp,open,high,low,close,volume
2025-12-22 00:00:00+00:00,4420.0,4489.0,4397.5,4463.0,254.4145
2025-12-23 00:00:00+00:00,4460.0,4606.0,4434.5,4507.2,637.7392
2025-12-24 00:00:00+00:00,4508.6,4528.2,4449.0,4485.0,554.6815
2025-12-25 00:00:00+00:00,4489.3,4505.1,4461.0,4493.2,215.825
2025-12-26 00:00:00+00:00,4493.3,4581.8,4493.3,4537.4,741.653
2025-12-27 00:00:00+00:00,4536.6,4577.0,4529.9,4554.2,351.0011
2025-12-28 00:00:00+00:00,4552.7,4564.2,4534.9,4541.0,233.3401
2025-12-29 00:00:00+00:00,4541.0,4541.0,4303.7,4347.4,1744.18
2025-12-30 00:00:00+00:00,4348.1,4407.0,4330.8,4337.3,866.1954
2025-12-31 00:00:00+00:00,4337.6,4372.5,4274.0,4318.7,808.5363
2026-01-01 00:00:00+00:00,4317.9,4349.9,4296.8,4348.3,239.3002
2026-01-02 00:00:00+00:00,4348.3,4399.0,4312.5,4335.2,1476.201
2026-01-03 00:00:00+00:00,4329.1,4372.7,4314.1,4351.8,491.9925
2026-01-04 00:00:00+00:00,4349.2,4373.7,4331.5,4373.6,595.4109
2026-01-05 00:00:00+00:00,4372.5,4459.7,4370.1,4441.7,2497.4671
2026-01-06 00:00:00+00:00,4441.6,4631.7,4435.4,4506.8,3732.4277
2026-01-07 00:00:00+00:00,4505.9,4505.9,4430.0,4471.8,1748.5931
2026-01-08 00:00:00+00:00,4471.4,4530.0,4407.5,4484.1,1468.5889
2026-01-09 00:00:00+00:00,4484.1,4521.2,4461.2,4511.6,983.5104
2026-01-10 00:00:00+00:00,4511.7,4552.8,4508.6,4534.5,1128.2679
2026-01-11 00:00:00+00:00,4532.4,4549.8,4520.3,4546.1,855.1287
2026-01-12 00:00:00+00:00,4546.1,4700.4,4535.4,4600.2,5894.4907
2026-01-13 00:00:00+00:00,4601.8,4637.5,4571.5,4598.4,2706.1611
2026-01-14 00:00:00+00:00,4598.5,4645.8,4597.5,4614.9,4078.0938
2026-01-15 00:00:00+00:00,4615.4,4624.7,4580.0,4610.9,3870.0454
2026-01-16 00:00:00+00:00,4610.9,4620.3,4538.2,4596.1,5714.4726
2026-01-17 00:00:00+00:00,4596.1,4609.3,4596.1,4607.0,420.904
2026-01-18 00:00:00+00:00,4607.1,4702.7,4607.1,4682.7,2190.586
2026-01-19 00:00:00+00:00,4682.7,4693.4,4651.5,4667.0,3233.417
2026-01-20 00:00:00+00:00,4667.2,4781.3,4661.1,4779.2,5838.2231
2026-01-21 00:00:00+00:00,4779.2,4885.2,4756.4,4781.2,18809.6025
2026-01-22 00:00:00+00:00,4781.2,4966.1,4774.8,4958.7,11572.3323
2026-01-23 00:00:00+00:00,4959.1,4999.0,4886.9,4998.0,13246.1155
2026-01-24 00:00:00+00:00,4997.9,5061.9,4989.5,5044.7,3358.2174
2026-01-25 00:00:00+00:00,5044.9,5093.9,5012.6,5043.2,7183.4391
2026-01-26 00:00:00+00:00,5044.0,5118.2,4981.0,5043.0,25487.6099
2026-01-27 00:00:00+00:00,5043.3,5198.0,5012.9,5175.2,21441.9245
2026-01-28 00:00:00+00:00,5175.6,5600.0,5159.1,5516.5,47707.1706
