timestamp,open,high,low,close,volume
2025-11-14 00:00:00+00:00,171.53,177.24,171.53,174.84,18218.234
2025-11-15 00:00:00+00:00,174.72,175.52,174.72,175.33,19311.761
2025-11-16 00:00:00+00:00,175.33,175.52,175.32,175.33,13012.241
2025-11-17 00:00:00+00:00,175.33,177.14,167.85,170.72,56981.503
2025-11-18 00:00:00+00:00,170.71,173.44,165.76,166.88,55014.481
2025-11-19 00:00:00+00:00,166.88,174.43,162.54,172.1,72213.322
2025-11-20 00:00:00+00:00,172.1,174.45,151.0,155.68,87236.243
2025-11-21 00:00:00+00:00,155.68,158.13,147.6,155.95,199921.588
2025-11-22 00:00:00+00:00,155.95,156.09,149.11,153.17,16732.644
2025-11-23 00:00:00+00:00,153.16,154.88,151.07,153.66,22053.621
2025-11-24 00:00:00+00:00,153.92,166.65,153.36,162.76,111754.886
2025-11-25 00:00:00+00:00,162.73,164.85,155.97,163.66,83827.815
2025-11-26 00:00:00+00:00,163.66,168.16,161.15,166.14,78316.486
2025-11-27 00:00:00+00:00,166.12,166.65,164.9,164.95,13764.668
2025-11-28 00:00:00+00:00,164.95,169.4,164.93,168.97,45671.291
2025-11-29 00:00:00+00:00,168.98,173.8,168.95,170.74,12385.321
2025-11-30 00:00:00+00:00,170.74,172.15,170.18,171.5,10194.574
2025-12-01 00:00:00+00:00,171.48,171.55,162.98,167.78,67273.333
2025-12-02 00:00:00+00:00,167.7,175.71,166.74,170.86,75754.067
2025-12-03 00:00:00+00:00,170.89,176.43,168.78,175.83,67040.2
2025-12-04 00:00:00+00:00,175.83,178.44,174.31,177.39,67812.714
2025-12-05 00:00:00+00:00,177.36,182.11,177.21,181.18,54979.771
2025-12-06 00:00:00+00:00,181.38,181.66,180.76,180.97,5450.823
2025-12-07 00:00:00+00:00,180.98,182.0,180.94,181.43,3869.496
2025-12-08 00:00:00+00:00,181.43,183.82,179.56,181.19,30545.521
2025-12-09 00:00:00+00:00,181.34,183.21,178.61,181.7,43753.496
2025-12-10 00:00:00+00:00,181.63,194.82,181.23,187.29,160224.024
2025-12-11 00:00:00+00:00,187.29,188.54,180.24,186.94,78274.217
2025-12-12 00:00:00+00:00,186.96,187.94,177.49,181.79,67719.362
