timestamp,open,high,low,close,volume
2026-01-28 00:00:00+00:00,104.74,106.38,103.16,104.04,15069.74
2026-01-29 00:00:00+00:00,104.04,106.33,99.425,103.88,63442.436
2026-01-30 00:00:00+00:00,103.88,104.48,98.777,99.393,47581.839
2026-01-31 00:00:00+00:00,99.392,99.392,97.975,98.039,5077.894
2026-02-01 00:00:00+00:00,98.039,104.0,97.68,98.79,135255.859
2026-02-02 00:00:00+00:00,98.773,99.002,88.819,90.447,184508.906
2026-02-03 00:00:00+00:00,90.446,91.652,85.233,86.679,267113.991
2026-02-04 00:00:00+00:00,86.678,87.669,77.873,80.408,121836.205
2026-02-05 00:00:00+00:00,80.407,80.815,70.015,70.06,257880.856
2026-02-06 00:00:00+00:00,70.06,84.579,68.844,84.365,345929.345
2026-02-07 00:00:00+00:00,84.399,85.008,84.168,84.297,13701.646
2026-02-08 00:00:00+00:00,84.297,84.603,84.294,84.561,5067.572
2026-02-09 00:00:00+00:00,84.561,88.614,81.545,86.639,118664.357
2026-02-10 00:00:00+00:00,86.651,88.225,77.595,78.962,104141.013
2026-02-11 00:00:00+00:00,78.963,80.605,74.337,77.711,269703.347
2026-02-12 00:00:00+00:00,77.715,79.48,70.555,71.531,145481.859
2026-02-13 00:00:00+00:00,71.53,77.072,70.309,75.986,116631.688
2026-02-14 00:00:00+00:00,75.987,76.554,75.936,76.355,37621.637
2026-02-15 00:00:00+00:00,76.353,76.813,75.7,76.065,97088.477
2026-02-16 00:00:00+00:00,76.065,76.215,75.988,76.048,13452.073
2026-02-17 00:00:00+00:00,76.048,76.696,72.954,74.898,114619.146
2026-02-18 00:00:00+00:00,74.888,78.268,74.141,75.298,91005.294
2026-02-19 00:00:00+00:00,75.299,76.13,73.627,75.693,113464.651
2026-02-20 00:00:00+00:00,75.694,78.061,75.147,76.114,121889.485
2026-02-21 00:00:00+00:00,76.113,76.505,75.898,76.339,22522.134
2026-02-22 00:00:00+00:00,76.337,76.337,76.012,76.117,24018.074
2026-02-23 00:00:00+00:00,76.118,76.119,71.468,71.967,205086.286
2026-02-24 00:00:00+00:00,71.968,73.873,69.271,73.273,165178.5
2026-02-25 00:00:00+00:00,73.277,78.108,73.08,76.399,136017.413
2026-02-26 00:00:00+00:00,76.365,79.594,76.359,78.794,166069.693
2026-02-27 00:00:00+00:00,78.793,79.508,74.855,75.461,177081.911
2026-02-28 00:00:00+00:00,75.462,76.172,73.708,75.72,129084.581
2026-03-01 00:00:00+00:00,75.721,76.371,74.281,74.679,104902.018
2026-03-02 00:00:00+00:00,74.678,79.507,72.71,78.484,313902.876
2026-03-03 00:00:00+00:00,78.487,78.685,72.283,75.879,402514.441
2026-03-04 00:00:00+00:00,75.88,83.83,73.957,83.065,262387.004
2026-03-05 00:00:00+00:00,83.099,85.665,78.567,80.878,440026.144
2026-03-06 00:00:00+00:00,80.879,81.41,76.394,76.689,372141.034
2026-03-07 00:00:00+00:00,76.69,76.774,76.354,76.362,19152.62
2026-03-08 00:00:00+00:00,76.356,76.566,74.769,74.826,102175.853
2026-03-09 00:00:00+00:00,74.78,79.817,73.538,78.861,299441.266
2026-03-10 00:00:00+00:00,78.858,81.511,77.681,78.544,254102.123
2026-03-11 00:00:00+00:00,78.547,79.734,76.777,77.798,163546.837
2026-03-12 00:00:00+00:00,77.8,78.119,75.079,75.571,281194.564
2026-03-13 00:00:00+00:00,75.566,77.553,72.796,73.07,249557.944
2026-03-14 00:00:00+00:00,73.069,73.177,72.807,73.003,33020.822
2026-03-15 00:00:00+00:00,73.007,74.438,73.005,74.399,60395.178
2026-03-16 00:00:00+00:00,74.4,75.804,73.948,75.534,155401.035
2026-03-17 00:00:00+00:00,75.535,77.677,74.926,77.141,177869.61
2026-03-18 00:00:00+00:00,77.14,78.472,74.422,74.634,289017.773
2026-03-19 00:00:00+00:00,74.641,75.389,71.777,74.459,211821.701
2026-03-20 00:00:00+00:00,74.458,74.701,69.951,71.478,234812.046
2026-03-21 00:00:00+00:00,71.479,72.18,71.022,71.057,37739.411
2026-03-22 00:00:00+00:00,71.048,71.224,70.23,70.486,69750.05
2026-03-23 00:00:00+00:00,70.486,73.442,68.009,72.909,289805.738
2026-03-24 00:00:00+00:00,72.91,73.039,68.703,70.907,251570.181
2026-03-25 00:00:00+00:00,70.908,74.596,70.679,72.281,323428.812
2026-03-26 00:00:00+00:00,72.28,73.269,69.767,70.774,271161.911
2026-03-27 00:00:00+00:00,70.774,71.375,65.578,65.609,249778.485
2026-03-28 00:00:00+00:00,65.61,66.022,65.496,65.727,42438.962
2026-03-29 00:00:00+00:00,65.726,65.923,65.237,65.381,30533.558
2026-03-30 00:00:00+00:00,65.382,67.937,63.59,64.6,416582.023
2026-03-31 00:00:00+00:00,64.601,70.036,64.533,70.036,487283.935
2026-04-01 00:00:00+00:00,70.001,71.676,69.231,70.058,161717.986
2026-04-02 00:00:00+00:00,70.069,70.314,65.622,68.824,336915.268
2026-04-03 00:00:00+00:00,68.825,69.156,68.739,68.853,71552.456
2026-04-04 00:00:00+00:00,68.844,68.894,68.704,68.891,19849.091
2026-04-05 00:00:00+00:00,68.89,69.642,68.565,69.618,39052.492
2026-04-06 00:00:00+00:00,69.619,71.026,68.8,69.48,271475.725
2026-04-07 00:00:00+00:00,69.479,75.0,66.644,74.587,398223.401
2026-04-08 00:00:00+00:00,74.493,77.852,71.31,71.503,233382.358
2026-04-09 00:00:00+00:00,71.507,72.465,68.827,70.171,195467.476
2026-04-10 00:00:00+00:00,70.17,70.877,68.336,69.35,187282.795
2026-04-11 00:00:00+00:00,69.35,70.078,69.02,69.893,43608.991
2026-04-12 00:00:00+00:00,69.894,69.958,67.234,68.031,85718.882
2026-04-13 00:00:00+00:00,68.029,73.094,66.71,72.917,140003.698
2026-04-14 00:00:00+00:00,72.931,83.236,72.653,82.673,42472.998
2026-04-15 00:00:00+00:00,82.661,91.185,80.92,90.283,68424.627
2026-04-16 00:00:00+00:00,90.265,90.891,83.932,86.119,132535.192
2026-04-17 00:00:00+00:00,86.12,93.356,85.156,90.758,95715.874
2026-04-18 00:00:00+00:00,90.76,90.767,88.528,89.173,37218.493
2026-04-19 00:00:00+00:00,89.174,89.635,87.672,88.267,49178.457
2026-04-20 00:00:00+00:00,88.267,92.332,86.053,91.035,162479.389
2026-04-21 00:00:00+00:00,91.039,92.694,85.846,88.477,98492.819
2026-04-22 00:00:00+00:00,88.478,90.157,87.082,87.545,88903.972
2026-04-23 00:00:00+00:00,87.546,87.781,81.752,84.181,137343.899
2026-04-24 00:00:00+00:00,84.182,85.54,82.841,84.724,113352.18
2026-04-25 00:00:00+00:00,84.725,84.786,83.947,84.134,7798.216
2026-04-26 00:00:00+00:00,84.135,85.423,84.078,85.142,11635.163
2026-04-27 00:00:00+00:00,85.144,86.348,83.155,84.234,130495.288
2026-04-28 00:00:00+00:00,84.235,84.434,74.074,74.49,191603.148
2026-04-29 00:00:00+00:00,74.49,75.014,70.005,71.508,220087.409
2026-04-30 00:00:00+00:00,71.509,73.775,70.544,73.147,116461.865
2026-05-01 00:00:00+00:00,73.143,75.312,73.1,73.394,149645.628
2026-05-02 00:00:00+00:00,73.396,73.808,73.339,73.797,5547.507
2026-05-03 00:00:00+00:00,73.802,74.692,73.543,74.677,9413.805
