timestamp,open,high,low,close,volume
2026-01-21 00:00:00+00:00,3.516,3.5599,3.4371,3.539,115243.1
2026-01-22 00:00:00+00:00,3.539,3.829,3.4203,3.5261,3468312.8
2026-01-23 00:00:00+00:00,3.5271,3.6814,3.4134,3.6428,1324465.6
2026-01-24 00:00:00+00:00,3.6296,3.6999,3.59,3.65,2096870.1
2026-01-25 00:00:00+00:00,3.6503,4.0492,3.5958,3.9069,1807686.3
2026-01-26 00:00:00+00:00,3.9036,3.924,3.6532,3.844,3601573.2
2026-01-27 00:00:00+00:00,3.8364,3.9104,3.6628,3.8061,2245865.8
2026-01-28 00:00:00+00:00,3.8028,4.0124,3.5787,3.7625,1746001.2
2026-01-29 00:00:00+00:00,3.7537,3.9245,3.731,3.9179,2388253.5
2026-01-30 00:00:00+00:00,3.9169,4.5866,3.8214,4.4282,1138228.0
2026-01-31 00:00:00+00:00,4.4332,4.4449,4.306,4.328,123053.6
2026-02-01 00:00:00+00:00,4.3317,4.351,3.6054,3.6621,194377.2
2026-02-02 00:00:00+00:00,3.6573,3.7339,3.156,3.2322,5054341.3
2026-02-03 00:00:00+00:00,3.2287,3.3925,3.1707,3.344,3865068.5
2026-02-04 00:00:00+00:00,3.344,3.542,3.2673,3.4737,2579795.3
2026-02-05 00:00:00+00:00,3.4697,3.5669,3.3342,3.52,2083515.9
2026-02-06 00:00:00+00:00,3.51,3.6555,3.3654,3.3688,1584784.5
2026-02-07 00:00:00+00:00,3.3673,3.43,3.286,3.3586,204840.9
2026-02-08 00:00:00+00:00,3.3669,3.425,3.1635,3.1778,465249.2
2026-02-09 00:00:00+00:00,3.1745,3.201,3.0906,3.0945,535149.7
2026-02-10 00:00:00+00:00,3.0919,3.1599,3.039,3.095,437713.9
2026-02-11 00:00:00+00:00,3.0979,3.1549,3.0049,3.1249,273924.7
2026-02-12 00:00:00+00:00,3.1222,3.2,3.0776,3.0928,445771.9
2026-02-13 00:00:00+00:00,3.1015,3.1115,3.0005,3.0702,1180043.4
2026-02-14 00:00:00+00:00,3.075,3.2279,3.075,3.1608,263925.4
2026-02-15 00:00:00+00:00,3.1609,3.163,2.9234,2.9473,336408.4
2026-02-16 00:00:00+00:00,2.9456,2.9973,2.8929,2.9826,473953.0
2026-02-17 00:00:00+00:00,2.9852,3.0612,2.9302,2.9523,1560634.5
2026-02-18 00:00:00+00:00,2.9554,2.9561,2.8705,2.9395,882576.4
2026-02-19 00:00:00+00:00,2.9511,3.0038,2.9074,2.93,2182516.2
2026-02-20 00:00:00+00:00,2.9297,3.0767,2.9162,2.9916,1433492.7
2026-02-21 00:00:00+00:00,2.9908,3.0091,2.9352,2.9697,152804.5
2026-02-22 00:00:00+00:00,2.9723,3.15,2.9693,3.1132,771064.7
2026-02-23 00:00:00+00:00,3.1146,3.1147,2.9137,2.9246,3364339.1
2026-02-24 00:00:00+00:00,2.9315,2.9352,2.8298,2.8447,2617185.3
2026-02-25 00:00:00+00:00,2.8442,2.9309,2.8212,2.8894,2386507.9
2026-02-26 00:00:00+00:00,2.8902,2.8919,2.7781,2.8252,1390882.7
2026-02-27 00:00:00+00:00,2.8236,2.8933,2.823,2.8704,3183091.6
2026-02-28 00:00:00+00:00,2.8723,3.1426,2.8624,3.0959,1059986.8
2026-03-01 00:00:00+00:00,3.0959,3.1426,2.8705,2.8813,1279081.0
2026-03-02 00:00:00+00:00,2.8791,3.0793,2.8763,2.985,4129104.1
2026-03-03 00:00:00+00:00,2.988,3.1873,2.9855,3.0491,12495049.0
2026-03-04 00:00:00+00:00,3.0485,3.0775,2.8922,2.9536,12638670.6
2026-03-05 00:00:00+00:00,2.9537,3.0566,2.9211,2.9977,7473825.3
2026-03-06 00:00:00+00:00,2.9988,3.296,2.9543,3.172,6809779.3
2026-03-07 00:00:00+00:00,3.172,3.4342,3.1601,3.3744,927164.8
2026-03-08 00:00:00+00:00,3.3744,3.5001,3.3098,3.4408,2281211.5
2026-03-09 00:00:00+00:00,3.4378,3.52,3.0222,3.1136,12737849.3
2026-03-10 00:00:00+00:00,3.1124,3.1576,2.9722,3.0709,6334016.1
2026-03-11 00:00:00+00:00,3.0728,3.2836,3.0212,3.2707,5231096.4
2026-03-12 00:00:00+00:00,3.2686,3.2966,3.1446,3.2227,8308248.9
2026-03-13 00:00:00+00:00,3.2245,3.2913,3.0905,3.1822,6290625.3
2026-03-14 00:00:00+00:00,3.1809,3.2689,3.1286,3.1751,1156558.3
2026-03-15 00:00:00+00:00,3.164,3.1821,3.0808,3.0852,2326993.4
2026-03-16 00:00:00+00:00,3.0847,3.1357,2.98,3.021,4546239.9
2026-03-17 00:00:00+00:00,3.0222,3.0796,2.9882,3.0123,2084175.2
2026-03-18 00:00:00+00:00,3.0104,3.2032,2.8966,3.181,11092721.2
2026-03-19 00:00:00+00:00,3.1836,3.232,3.0643,3.0825,16854687.5
2026-03-20 00:00:00+00:00,3.0811,3.1375,2.763,2.9322,12512223.9
2026-03-21 00:00:00+00:00,2.9322,2.98,2.8822,2.9469,1491586.8
2026-03-22 00:00:00+00:00,2.948,3.0768,2.9348,3.0027,3627256.5
2026-03-23 00:00:00+00:00,3.0049,3.1388,2.8617,2.8959,18605288.0
2026-03-24 00:00:00+00:00,2.8957,2.9445,2.844,2.8586,10459963.7
2026-03-25 00:00:00+00:00,2.8601,2.948,2.8286,2.9315,9460804.1
2026-03-26 00:00:00+00:00,2.9279,2.9854,2.875,2.9222,5866544.4
2026-03-27 00:00:00+00:00,2.9207,3.0567,2.915,3.0382,5418023.2
2026-03-28 00:00:00+00:00,3.0365,3.1,3.0217,3.098,1257008.0
2026-03-29 00:00:00+00:00,3.098,3.1029,2.8627,2.9584,4979361.6
2026-03-30 00:00:00+00:00,2.9558,2.9644,2.8609,2.899,17390896.5
