underlying,equity_ticker,expiration,T,side,strike,log_moneyness,bid,ask,last,iv,volume,open_interest,spot_at_fetch
QQQ,QQQ,2026-05-04,0.0027397260273972603,C,624.0,-0.07730230592524032,48.0,52.25,50.81,0.8405777661132812,1.0,38.0,674.1500244140625
QQQ,QQQ,2026-05-04,0.0027397260273972603,C,625.0,-0.07570102455826647,46.94,51.26,48.6,0.8288591333007811,21.0,91.0,674.1500244140625
QQQ,QQQ,2026-05-04,0.0027397260273972603,C,626.0,-0.07410230319456942,45.93,50.21,33.16,0.8105487695312499,,36.0,674.1500244140625
QQQ,QQQ,2026-05-04,0.0027397260273972603,C,627.0,-0.07250613366174724,45.01,49.23,48.05,0.799928758544922,4.0,118.0,674.1500244140625
QQQ,QQQ,2026-05-04,0.0027397260273972603,C,628.0,-0.07091250782646925,43.93,48.24,46.16,0.7882101257324219,4.0,98.0,674.1500244140625
QQQ,QQQ,2026-05-04,0.0027397260273972603,C,629.0,-0.06932141759422739,43.0,47.24,46.25,0.7753928710937501,234.0,91.0,674.1500244140625
QQQ,QQQ,2026-05-04,0.0027397260273972603,C,630.0,-0.06773285490908965,41.93,46.38,45.22,0.7773459765625,211.0,156.0,674.1500244140625
QQQ,QQQ,2026-05-04,0.0027397260273972603,C,631.0,-0.06614681175345484,41.0,45.23,43.64,0.7485376708984376,20.0,112.0,674.1500244140625
QQQ,QQQ,2026-05-04,0.0027397260273972603,C,632.0,-0.06456328014781056,40.03,44.24,42.4,0.7366969689941407,47.0,111.0,674.1500244140625
QQQ,QQQ,2026-05-04,0.0027397260273972603,C,633.0,-0.06298225215049177,38.94,43.34,42.02,0.7340114489746092,2.0,43.0,674.1500244140625
QQQ,QQQ,2026-05-04,0.0027397260273972603,C,634.0,-0.06140371985744203,37.94,42.21,24.67,0.7077665942382813,10.0,24.0,674.1500244140625
QQQ,QQQ,2026-05-04,0.0027397260273972603,C,635.0,-0.05982767540197629,36.93,41.34,39.9,0.7077665942382813,7.0,230.0,674.1500244140625
QQQ,QQQ,2026-05-04,0.0027397260273972603,C,636.0,-0.058254110954545774,35.94,40.25,38.09,0.6857941577148439,4.0,55.0,674.1500244140625
QQQ,QQQ,2026-05-04,0.0027397260273972603,C,637.0,-0.05668301872250456,35.05,39.22,37.02,0.6696810375976563,8.0,36.0,674.1500244140625
QQQ,QQQ,2026-05-04,0.0027397260273972603,C,638.0,-0.05511439094987813,34.0,38.26,36.01,0.6604037866210939,12.0,66.0,674.1500244140625
QQQ,QQQ,2026-05-04,0.0027397260273972603,C,639.0,-0.05354821991713319,33.04,37.22,36.55,0.6433141137695313,9.0,86.0,674.1500244140625
QQQ,QQQ,2026-05-04,0.0027397260273972603,C,640.0,-0.05198449794095043,31.94,36.29,33.69,0.6369665209960937,31.0,211.0,674.1500244140625
QQQ,QQQ,2026-05-04,0.0027397260273972603,C,641.0,-0.05042321737399792,31.66,34.07,32.32,0.4897511962890626,17.0,50.0,674.1500244140625
QQQ,QQQ,2026-05-04,0.0027397260273972603,C,642.0,-0.048864370604706775,30.02,33.07,31.6,0.47827670166015623,28.0,71.0,674.1500244140625
QQQ,QQQ,2026-05-04,0.0027397260273972603,C,643.0,-0.04730795005704854,28.95,32.07,31.56,0.46680220703125,2.0,39.0,674.1500244140625
QQQ,QQQ,2026-05-04,0.0027397260273972603,C,644.0,-0.0457539481903143,28.07,31.07,29.64,0.45508357421875,34.0,64.0,674.1500244140625
QQQ,QQQ,2026-05-04,0.0027397260273972603,C,645.0,-0.04420235749889553,27.01,30.08,29.43,0.44482977050781247,111.0,876.0,674.1500244140625
QQQ,QQQ,2026-05-04,0.0027397260273972603,C,646.0,-0.04265317051206615,26.69,29.08,28.16,0.4331111376953125,11.0,43.0,674.1500244140625
QQQ,QQQ,2026-05-04,0.0027397260273972603,C,647.0,-0.041106379793767425,25.61,28.08,28.31,0.42139250488281255,20.0,62.0,674.1500244140625
QQQ,QQQ,2026-05-04,0.0027397260273972603,C,648.0,-0.03956197794239328,24.68,27.09,27.13,0.4106504248046875,11.0,71.0,674.1500244140625
QQQ,QQQ,2026-05-04,0.0027397260273972603,C,649.0,-0.03801995759057796,23.5,26.09,24.56,0.39893179199218753,8.0,87.0,674.1500244140625
QQQ,QQQ,2026-05-04,0.0027397260273972603,C,650.0,-0.03648031140498515,22.04,25.1,23.85,0.3881897119140625,515.0,1237.0,674.1500244140625
QQQ,QQQ,2026-05-04,0.0027397260273972603,C,651.0,-0.03494303208609868,21.66,24.11,22.9,0.37720349365234374,29.0,91.0,674.1500244140625
QQQ,QQQ,2026-05-04,0.0027397260273972603,C,652.0,-0.03340811236801496,20.12,23.11,21.76,0.36499658447265626,86.0,163.0,674.1500244140625
QQQ,QQQ,2026-05-04,0.0027397260273972603,C,653.0,-0.03187554501823695,19.74,22.97,21.39,0.43335527587890627,33.0,186.0,674.1500244140625
QQQ,QQQ,2026-05-04,0.0027397260273972603,C,654.0,-0.030345322837469296,18.15,21.14,21.43,0.3437565625,8.0,178.0,674.1500244140625
QQQ,QQQ,2026-05-04,0.0027397260273972603,C,655.0,-0.028817438659416064,17.79,21.01,19.3,0.4089414575195312,222.0,1088.0,674.1500244140625
QQQ,QQQ,2026-05-04,0.0027397260273972603,C,656.0,-0.027291885350578925,16.82,19.13,18.68,0.3178779150390625,66.0,713.0,674.1500244140625
QQQ,QQQ,2026-05-04,0.0027397260273972603,C,657.0,-0.025768655810057443,15.84,18.19,17.4,0.31116411499023433,94.0,294.0,674.1500244140625
QQQ,QQQ,2026-05-04,0.0027397260273972603,C,658.0,-0.024247742969350738,14.19,17.21,17.15,0.3002999658203125,154.0,1435.0,674.1500244140625
QQQ,QQQ,2026-05-04,0.0027397260273972603,C,659.0,-0.022729139792160704,13.92,16.24,15.04,0.29004616210937495,114.0,1258.0,674.1500244140625
QQQ,QQQ,2026-05-04,0.0027397260273972603,C,660.0,-0.02121283927419668,13.5,14.56,14.0,0.2063067651367187,1354.0,2666.0,674.1500244140625
QQQ,QQQ,2026-05-04,0.0027397260273972603,C,661.0,-0.019698834442981723,12.03,14.28,13.13,0.2668530346679688,131.0,648.0,674.1500244140625
QQQ,QQQ,2026-05-04,0.0027397260273972603,C,662.0,-0.018187118357659782,11.88,14.3,13.09,0.3276434423828125,281.0,1412.0,674.1500244140625
QQQ,QQQ,2026-05-04,0.0027397260273972603,C,663.0,-0.01667768410880547,10.21,12.5,11.1,0.2564771618652344,235.0,796.0,674.1500244140625
QQQ,QQQ,2026-05-04,0.0027397260273972603,C,664.0,-0.015170524818234112,9.2,11.44,11.31,0.2375564526367187,332.0,1060.0,674.1500244140625
QQQ,QQQ,2026-05-04,0.0027397260273972603,C,665.0,-0.013665633638813809,8.57,10.57,9.5,0.23218541259765624,1405.0,1938.0,674.1500244140625
QQQ,QQQ,2026-05-04,0.0027397260273972603,C,666.0,-0.012163003754278798,7.59,9.68,8.72,0.22449505981445309,1076.0,4298.0,674.1500244140625
QQQ,QQQ,2026-05-04,0.0027397260273972603,C,667.0,-0.010662628379044203,6.89,8.73,7.83,0.21204401245117185,836.0,1182.0,674.1500244140625
QQQ,QQQ,2026-05-04,0.0027397260273972603,C,668.0,-0.009164500758022292,5.89,7.86,6.97,0.20386538330078124,1639.0,1562.0,674.1500244140625
QQQ,QQQ,2026-05-04,0.0027397260273972603,C,669.0,-0.007668614166439553,5.03,6.25,6.08,0.14966670654296876,1095.0,1204.0,674.1500244140625
QQQ,QQQ,2026-05-04,0.0027397260273972603,C,670.0,-0.006174961909656245,5.13,5.4,5.35,0.14270876831054688,6523.0,4660.0,674.1500244140625
QQQ,QQQ,2026-05-04,0.0027397260273972603,C,671.0,-0.004683537322986182,3.6,4.85,4.73,0.15076532836914067,4954.0,1565.0,674.1500244140625
QQQ,QQQ,2026-05-04,0.0027397260273972603,C,672.0,-0.003194333771518416,2.92,4.87,3.96,0.185005708618164,7790.0,993.0,674.1500244140625
QQQ,QQQ,2026-05-04,0.0027397260273972603,C,673.0,-0.001707344649940141,3.2,3.66,3.3,0.1524742956542969,12539.0,3393.0,674.1500244140625
QQQ,QQQ,2026-05-04,0.0027397260273972603,C,674.0,-0.00022256338236089726,2.59,2.75,2.7,0.13355358642578125,36116.0,554.0,674.1500244140625
QQQ,QQQ,2026-05-04,0.0027397260273972603,C,675.0,0.0012600165778617956,2.16,2.22,2.16,0.13099013549804686,48112.0,2629.0,674.1500244140625
QQQ,QQQ,2026-05-04,0.0027397260273972603,C,676.0,0.002740401748296078,1.6,1.73,1.72,0.12720599365234375,24490.0,1237.0,674.1500244140625
QQQ,QQQ,2026-05-04,0.0027397260273972603,C,677.0,0.004218598617606995,1.28,1.77,1.31,0.14881222290039062,19320.0,705.0,674.1500244140625
QQQ,QQQ,2026-05-04,0.0027397260273972603,C,678.0,0.0056946136457275845,0.96,1.08,0.96,0.12757220092773439,14004.0,802.0,674.1500244140625
QQQ,QQQ,2026-05-04,0.0027397260273972603,C,679.0,0.007168453264028157,0.41,0.8,0.71,0.12549702636718751,12113.0,525.0,674.1500244140625
QQQ,QQQ,2026-05-04,0.0027397260273972603,C,680.0,0.008640123875484428,0.47,0.49,0.51,0.11646391357421876,20934.0,2602.0,674.1500244140625
QQQ,QQQ,2026-05-04,0.0027397260273972603,C,681.0,0.010109631854844425,0.32,0.64,0.34,0.14173221557617188,9525.0,594.0,674.1500244140625
QQQ,QQQ,2026-05-04,0.0027397260273972603,C,682.0,0.011576983548794172,0.22,0.23,0.23,0.11451080810546876,5413.0,586.0,674.1500244140625
QQQ,QQQ,2026-05-04,0.0027397260273972603,C,683.0,0.013042185276122149,0.1,0.35,0.15,0.139657041015625,7884.0,244.0,674.1500244140625
QQQ,QQQ,2026-05-04,0.0027397260273972603,C,684.0,0.014505243327882562,0.09,0.3,0.1,0.1450280810546875,5515.0,195.0,674.1500244140625
QQQ,QQQ,2026-05-04,0.0027397260273972603,C,685.0,0.015966163967557404,0.06,0.08,0.08,0.118172880859375,5923.0,1713.0,674.1500244140625
QQQ,QQQ,2026-05-04,0.0027397260273972603,C,686.0,0.017424953431217353,0.04,0.06,0.06,0.1211025390625,2575.0,180.0,674.1500244140625
QQQ,QQQ,2026-05-04,0.0027397260273972603,C,687.0,0.018881617927681484,0.04,0.05,0.04,0.12549702636718751,1726.0,247.0,674.1500244140625
QQQ,QQQ,2026-05-04,0.0027397260273972603,C,688.0,0.0203361636386756,0.03,0.08,0.04,0.14405152832031248,1762.0,959.0,674.1500244140625
QQQ,QQQ,2026-05-04,0.0027397260273972603,C,689.0,0.021788596718990524,0.03,0.04,0.04,0.13672738281250002,2336.0,106.0,674.1500244140625
QQQ,QQQ,2026-05-04,0.0027397260273972603,C,690.0,0.023238923296637033,0.03,0.04,0.03,0.1445398046875,1884.0,1442.0,674.1500244140625
QQQ,QQQ,2026-05-04,0.0027397260273972603,C,691.0,0.02468714947300188,0.02,0.04,0.03,0.15235222656250003,3172.0,9.0,674.1500244140625
QQQ,QQQ,2026-05-04,0.0027397260273972603,C,692.0,0.02613328132300156,0.02,0.11,0.02,0.187508125,1086.0,109.0,674.1500244140625
QQQ,QQQ,2026-05-04,0.0027397260273972603,C,693.0,0.02757732489523524,0.02,0.05,0.02,0.17383638671875,166.0,10.0,674.1500244140625
QQQ,QQQ,2026-05-04,0.0027397260273972603,C,694.0,0.029019286212136525,0.02,0.23,0.02,0.23389437988281248,667.0,4.0,674.1500244140625
QQQ,QQQ,2026-05-04,0.0027397260273972603,C,695.0,0.03045917127012417,0.02,0.23,0.02,0.24292749267578123,1509.0,3633.0,674.1500244140625
QQQ,QQQ,2026-05-04,0.0027397260273972603,C,696.0,0.0318969860397517,0.01,0.22,0.02,0.2500075,120.0,9.0,674.1500244140625
QQQ,QQQ,2026-05-04,0.0027397260273972603,C,697.0,0.03333273646585595,0.01,0.84,0.01,0.3505924316406249,81.0,152.0,674.1500244140625
QQQ,QQQ,2026-05-04,0.0027397260273972603,C,698.0,0.03476642846770455,0.0,0.22,0.02,0.26807372558593745,136.0,57.0,674.1500244140625
QQQ,QQQ,2026-05-04,0.0027397260273972603,C,699.0,0.03619806793914235,0.0,0.16,0.01,0.2617261328125,320.0,33.0,674.1500244140625
QQQ,QQQ,2026-05-04,0.0027397260273972603,C,700.0,0.03762766074873678,0.0,0.1,0.01,0.2500075,481.0,713.0,674.1500244140625
QQQ,QQQ,2026-05-04,0.0027397260273972603,C,701.0,0.03905521273992221,0.0,0.16,0.01,0.278327529296875,174.0,44.0,674.1500244140625
QQQ,QQQ,2026-05-04,0.0027397260273972603,C,702.0,0.04048072973114326,0.0,0.13,0.01,0.27735097656249996,79.0,156.0,674.1500244140625
QQQ,QQQ,2026-05-04,0.0027397260273972603,C,703.0,0.041904217515996836,0.0,0.02,0.01,0.22266402343749997,417.0,168.0,674.1500244140625
QQQ,QQQ,2026-05-04,0.0027397260273972603,C,704.0,0.04332568186337435,0.0,0.84,0.01,0.42529871582031253,260.0,55.0,674.1500244140625
QQQ,QQQ,2026-05-04,0.0027397260273972603,C,705.0,0.04474512851760062,0.0,0.83,0.01,0.4343318286132813,395.0,388.0,674.1500244140625
QQQ,QQQ,2026-05-04,0.0027397260273972603,C,706.0,0.04616256319857406,0.0,0.82,0.01,0.44336494140625,1760.0,25.0,674.1500244140625
QQQ,QQQ,2026-05-04,0.0027397260273972603,C,707.0,0.04757799160190475,0.0,0.83,0.01,0.45483943603515625,283.0,269.0,674.1500244140625
QQQ,QQQ,2026-05-04,0.0027397260273972603,C,708.0,0.048991419399051765,0.0,0.84,0.01,0.46631393066406257,767.0,52.0,674.1500244140625
QQQ,QQQ,2026-05-04,0.0027397260273972603,C,709.0,0.050402852237459515,0.0,0.84,0.01,0.47632359619140624,430.0,0.0,674.1500244140625
QQQ,QQQ,2026-05-04,0.0027397260273972603,C,710.0,0.05181229574069314,0.0,0.02,0.01,0.2695385546875,2.0,326.0,674.1500244140625
QQQ,QQQ,2026-05-04,0.0027397260273972603,C,711.0,0.05321975550857292,0.0,0.2,0.01,0.37402969726562496,41.0,251.0,674.1500244140625
QQQ,QQQ,2026-05-04,0.0027397260273972603,C,712.0,0.05462523711730782,0.0,0.84,0.04,0.5063525927734375,,1.0,674.1500244140625
QQQ,QQQ,2026-05-04,0.0027397260273972603,C,713.0,0.056028746119628006,0.0,0.84,0.01,0.5161181201171875,,4.0,674.1500244140625
QQQ,QQQ,2026-05-04,0.0027397260273972603,C,714.0,0.05743028804491647,0.0,0.21,0.01,0.401373173828125,1.0,0.0,674.1500244140625
QQQ,QQQ,2026-05-04,0.0027397260273972603,C,715.0,0.058829868399339756,0.0,0.01,0.01,0.28125718749999995,17.0,90.0,674.1500244140625
QQQ,QQQ,2026-05-04,0.0027397260273972603,C,716.0,0.060227492665977725,0.0,0.85,0.01,0.5468795312500001,,100.0,674.1500244140625
QQQ,QQQ,2026-05-04,0.0027397260273972603,C,720.0,0.06579853771543295,0.0,0.21,0.01,0.4497125341796875,4.0,27.0,674.1500244140625
QQQ,QQQ,2026-05-04,0.0027397260273972603,C,722.0,0.06857246459815822,0.0,0.85,0.03,0.52539537109375,,3.0,674.1500244140625
QQQ,QQQ,2026-05-04,0.0027397260273972603,C,725.0,0.07271898056000681,0.0,0.85,0.01,0.5507857421875001,216.0,257.0,674.1500244140625
QQQ,QQQ,2026-05-04,0.0027397260273972603,C,730.0,0.07959185984776891,0.0,0.21,0.01,0.5273484765625001,16.0,38.0,674.1500244140625
QQQ,QQQ,2026-05-04,0.0027397260273972603,P,495.0,-0.30889491172597766,0.0,0.74,0.01,1.8798834130859374,6.0,2087.0,674.1500244140625
QQQ,QQQ,2026-05-04,0.0027397260273972603,P,500.0,-0.29884457587247626,0.0,0.73,0.01,1.822266513671875,1500.0,1521.0,674.1500244140625
QQQ,QQQ,2026-05-04,0.0027397260273972603,P,505.0,-0.2888942450193081,0.0,0.73,0.03,1.7685558447265624,2492.0,2593.0,674.1500244140625
QQQ,QQQ,2026-05-04,0.0027397260273972603,P,510.0,-0.2790419485762965,0.0,0.73,0.01,1.71484517578125,,6068.0,674.1500244140625
QQQ,QQQ,2026-05-04,0.0027397260273972603,P,515.0,-0.26928577363093187,0.0,0.91,0.01,1.71484517578125,607.0,5117.0,674.1500244140625
QQQ,QQQ,2026-05-04,0.0027397260273972603,P,520.0,-0.25962386271919485,0.0,0.73,0.01,1.609376953125,894.0,1.0,674.1500244140625
QQQ,QQQ,2026-05-04,0.0027397260273972603,P,525.0,-0.2500544117030442,0.0,0.73,0.01,1.5576193994140621,1569.0,2052.0,674.1500244140625
QQQ,QQQ,2026-05-04,0.0027397260273972603,P,530.0,-0.2405756677485005,0.0,0.22,0.01,1.29297228515625,1099.0,30.0,674.1500244140625
QQQ,QQQ,2026-05-04,0.0027397260273972603,P,535.0,-0.23118592739866137,0.0,0.73,0.01,1.4541042919921874,2112.0,694.0,674.1500244140625
QQQ,QQQ,2026-05-04,0.0027397260273972603,P,540.0,-0.2218835347363479,0.0,0.79,0.02,1.4189482177734376,1040.0,86.0,674.1500244140625
QQQ,QQQ,2026-05-04,0.0027397260273972603,P,545.0,-0.21266687963142394,0.0,0.22,0.01,1.158207333984375,4440.0,2985.0,674.1500244140625
QQQ,QQQ,2026-05-04,0.0027397260273972603,P,550.0,-0.20353439606815132,0.0,0.02,0.01,0.8828136718749999,1869.0,14.0,674.1500244140625
QQQ,QQQ,2026-05-04,0.0027397260273972603,P,555.0,-0.19448456054823346,0.0,0.97,0.01,1.3056675341796873,2100.0,8.0,674.1500244140625
QQQ,QQQ,2026-05-04,0.0027397260273972603,P,560.0,-0.1855158905654731,0.0,0.22,0.01,1.0253954980468751,4.0,335.0,674.1500244140625
QQQ,QQQ,2026-05-04,0.0027397260273972603,P,565.0,-0.176626943148227,0.0,0.02,0.05,0.773439765625,1.0,130.0,674.1500244140625
QQQ,QQQ,2026-05-04,0.0027397260273972603,P,570.0,-0.16781631346607215,0.0,0.97,0.01,1.1508831518554685,12.0,175.0,674.1500244140625
QQQ,QQQ,2026-05-04,0.0027397260273972603,P,575.0,-0.15908263349731747,0.0,0.96,0.02,1.0976607617187502,8.0,476.0,674.1500244140625
QQQ,QQQ,2026-05-04,0.0027397260273972603,P,580.0,-0.15042457075420293,0.01,0.03,0.02,0.710940390625,21.0,413.0,674.1500244140625
QQQ,QQQ,2026-05-04,0.0027397260273972603,P,585.0,-0.1418408270628115,0.0,0.98,0.01,0.9995117236328125,263.0,2655.0,674.1500244140625
QQQ,QQQ,2026-05-04,0.0027397260273972603,P,590.0,-0.13333013739490276,0.01,0.22,0.02,0.7675804492187501,428.0,479.0,674.1500244140625
QQQ,QQQ,2026-05-04,0.0027397260273972603,P,595.0,-0.12489126874903819,0.01,0.67,0.02,0.8457046679687499,930.0,547.0,674.1500244140625
QQQ,QQQ,2026-05-04,0.0027397260273972603,P,600.0,-0.11652301907852163,0.01,0.22,0.02,0.6816438085937502,380.0,1211.0,674.1500244140625
QQQ,QQQ,2026-05-04,0.0027397260273972603,P,601.0,-0.1148577397594604,0.0,0.95,0.03,0.8325212060546874,81.0,74.0,674.1500244140625
QQQ,QQQ,2026-05-04,0.0027397260273972603,P,602.0,-0.11319522898584693,0.0,0.43,0.02,0.7246121289062499,182.0,134.0,674.1500244140625
QQQ,QQQ,2026-05-04,0.0027397260273972603,P,603.0,-0.11153547756748251,0.0,0.95,0.02,0.8125018749999999,5.0,177.0,674.1500244140625
QQQ,QQQ,2026-05-04,0.0027397260273972603,P,604.0,-0.10987847635985298,0.0,0.94,0.01,0.8007832421875,18.0,163.0,674.1500244140625
QQQ,QQQ,2026-05-04,0.0027397260273972603,P,605.0,-0.10822421626382646,0.0,0.94,0.02,0.7905294384765625,124.0,323.0,674.1500244140625
QQQ,QQQ,2026-05-04,0.0027397260273972603,P,606.0,-0.10657268822535346,0.0,0.94,0.03,0.7807639111328125,182.0,130.0,674.1500244140625
QQQ,QQQ,2026-05-04,0.0027397260273972603,P,607.0,-0.10492388323516975,0.0,0.92,0.02,0.7675804492187501,372.0,250.0,674.1500244140625
QQQ,QQQ,2026-05-04,0.0027397260273972603,P,608.0,-0.10327779232850098,0.0,0.15,0.02,0.5820354296875,1691.0,203.0,674.1500244140625
QQQ,QQQ,2026-05-04,0.0027397260273972603,P,609.0,-0.10163440658477095,0.0,0.22,0.03,0.6015664843750002,1949.0,461.0,674.1500244140625
QQQ,QQQ,2026-05-04,0.0027397260273972603,P,610.0,-0.09999371712731103,0.01,0.22,0.01,0.596683720703125,1816.0,269.0,674.1500244140625
QQQ,QQQ,2026-05-04,0.0027397260273972603,P,611.0,-0.09835571512307262,0.01,0.03,0.02,0.5019581054687501,2382.0,396.0,674.1500244140625
QQQ,QQQ,2026-05-04,0.0027397260273972603,P,612.0,-0.09672039178234185,0.0,0.03,0.03,0.49609878906250005,1442.0,292.0,674.1500244140625
QQQ,QQQ,2026-05-04,0.0027397260273972603,P,613.0,-0.09508773835845652,0.01,0.23,0.02,0.5742230078125,917.0,273.0,674.1500244140625
QQQ,QQQ,2026-05-04,0.0027397260273972603,P,614.0,-0.09345774614752556,0.0,0.03,0.03,0.4804739453125,842.0,225.0,674.1500244140625
QQQ,QQQ,2026-05-04,0.0027397260273972603,P,615.0,-0.09183040648815013,0.0,0.03,0.01,0.4726615234375,228.0,720.0,674.1500244140625
QQQ,QQQ,2026-05-04,0.0027397260273972603,P,616.0,-0.09020571076114821,0.01,0.03,0.02,0.46484910156250003,16.0,219.0,674.1500244140625
QQQ,QQQ,2026-05-04,0.0027397260273972603,P,617.0,-0.08858365038928016,0.0,0.03,0.02,0.45703667968750006,101.0,105.0,674.1500244140625
QQQ,QQQ,2026-05-04,0.0027397260273972603,P,618.0,-0.08696421683697719,0.0,0.03,0.02,0.44922425781249997,293.0,194.0,674.1500244140625
QQQ,QQQ,2026-05-04,0.0027397260273972603,P,619.0,-0.08534740161007184,0.0,0.03,0.03,0.4414118359375,108.0,158.0,674.1500244140625
QQQ,QQQ,2026-05-04,0.0027397260273972603,P,620.0,-0.08373319625553069,0.02,0.03,0.03,0.4335994140625,760.0,1014.0,674.1500244140625
