underlying,equity_ticker,expiration,T,spot,svi_a,svi_b,svi_rho,svi_m,svi_sigma,atm_iv,n_quotes
COIN,COIN,2026-05-08,0.010958904109589041,191.25,-0.0006078971463559645,0.08220706130445159,-0.5381396657301609,-0.1636198099525646,0.12564441049834205,0.9118856787367922,149
COIN,COIN,2026-05-29,0.0684931506849315,191.25,0.04567491418220064,0.45056411617162173,-0.9989999999377503,-0.6577837178603354,0.08543350180891457,0.8411449353594842,92
COIN,COIN,2026-06-18,0.1232876712328767,191.25,-0.26897061885445783,0.5198649752529247,-0.4447143529138827,-0.5308862345409895,0.6896047140595107,0.7018078090457026,154
COIN,COIN,2026-09-18,0.37534246575342467,191.25,-91.68636617149738,7.413172717620924,0.0078592844334107,0.32621474778094284,12.379770457562412,0.5158022250090849,158
COIN,COIN,2026-12-18,0.6246575342465753,191.25,-16.92526092209151,2.3624591925752547,0.03275531330511068,0.6562569072572202,7.287814117443052,0.7053549661931299,159
COIN,COIN,2027-03-19,0.873972602739726,191.25,-40.850622715518895,6.330908452176452,-0.20572517914236332,-1.3981099370145085,6.658879232968765,0.6802248540917326,85
COIN,COIN,2027-12-17,1.621917808219178,191.25,0.4410090598530232,0.6895864787544169,-0.7473163998090608,-0.3217270809509256,0.6213709527140154,0.6835062911649679,168
COIN,COIN,2028-12-15,2.6191780821917807,191.25,-37.77960253572641,4.070767219943651,-0.04075503686350726,0.3629762991067689,9.56808148113521,0.6930574567972154,126
