underlying,equity_ticker,expiration,T,spot,svi_a,svi_b,svi_rho,svi_m,svi_sigma,atm_iv,n_quotes
NVDA,NVDA,2026-05-04,0.0027397260273972603,198.4499969482422,-0.001275143342134204,0.02954605637394686,-0.0014137794220498603,0.008721323100657513,0.04596196590321231,0.19803590754402464,94
NVDA,NVDA,2026-05-11,0.019178082191780823,198.4499969482422,0.0011844261962309938,0.033322490739048874,-0.21512189250139085,-0.0121845686149817,0.03279251949091712,0.3434953933603481,69
NVDA,NVDA,2026-05-22,0.049315068493150684,198.4499969482422,-0.4925317011342882,0.32670888474996773,-0.08897485486696538,-0.03359558273582164,1.547573459513595,0.49772507628025353,101
NVDA,NVDA,2026-06-18,0.1232876712328767,198.4499969482422,-0.018147208880272103,0.27362242392271663,-0.8142546654832613,-0.6649049279464656,0.34685693099681236,0.5618087177698885,429
NVDA,NVDA,2026-09-18,0.37534246575342467,198.4499969482422,-1.2983758273389556,0.7497349431897988,-0.22303491363092132,-0.380123406582138,1.8662238964275513,0.4192169779525037,135
NVDA,NVDA,2027-01-15,0.7013698630136986,198.4499969482422,-41.171576601234406,3.6798235429021773,0.0030029022525153333,0.22567205474823093,11.22103240500769,0.42334247948858983,139
NVDA,NVDA,2027-09-17,1.3726027397260274,198.4499969482422,-0.759831465288408,0.606267842209788,-0.20199784720157377,0.1023446567447587,1.6705118391891207,0.44135795973463215,120
NVDA,NVDA,2028-12-15,2.6191780821917807,198.4499969482422,-15.682280703323642,2.0289838190030505,-0.18555909694278966,-0.5240240031675658,8.075697483390815,0.4542064487296291,142
