underlying,equity_ticker,expiration,T,side,strike,log_moneyness,bid,ask,last,iv,volume,open_interest,spot_at_fetch
MSFT,MSFT,2026-05-04,0.0027397260273972603,C,425.0,0.025160951650010067,0.46,0.49,0.49,0.2873606420898437,6316.0,1023.0,414.44000244140625
MSFT,MSFT,2026-05-04,0.0027397260273972603,C,427.5,0.03102607110240823,0.28,0.33,0.3,0.3012765185546875,2305.0,1164.0,414.44000244140625
MSFT,MSFT,2026-05-04,0.0027397260273972603,C,430.0,0.0368569914132013,0.18,0.2,0.19,0.30762411132812495,3289.0,1239.0,414.44000244140625
MSFT,MSFT,2026-05-04,0.0027397260273972603,C,432.5,0.04265410909752729,0.11,0.15,0.14,0.32617861328125,502.0,482.0,414.44000244140625
MSFT,MSFT,2026-05-04,0.0027397260273972603,C,435.0,0.04841781381427745,0.07,0.11,0.08,0.34278000976562495,1030.0,474.0,414.44000244140625
MSFT,MSFT,2026-05-04,0.0027397260273972603,C,437.5,0.054148488523262345,0.03,0.08,0.06,0.35742830078125,390.0,196.0,414.44000244140625
MSFT,MSFT,2026-05-04,0.0027397260273972603,C,440.0,0.059846509637900155,0.04,0.06,0.05,0.37305314453125,738.0,1007.0,414.44000244140625
MSFT,MSFT,2026-05-04,0.0027397260273972603,C,442.5,0.06551224717357738,0.03,0.04,0.04,0.38281867187499996,31.0,77.0,414.44000244140625
MSFT,MSFT,2026-05-04,0.0027397260273972603,C,445.0,0.07114606489183348,0.01,0.03,0.03,0.39649041015625003,124.0,484.0,414.44000244140625
MSFT,MSFT,2026-05-04,0.0027397260273972603,C,447.5,0.0767483204405034,0.01,0.07,0.04,0.47070841796875,371.0,257.0,414.44000244140625
MSFT,MSFT,2026-05-04,0.0027397260273972603,C,450.0,0.08231936548995865,0.01,0.02,0.02,0.42969320312500003,546.0,1305.0,414.44000244140625
MSFT,MSFT,2026-05-04,0.0027397260273972603,C,452.5,0.08785954586557411,0.01,0.04,0.02,0.49219257812500006,10.0,139.0,414.44000244140625
