underlying,equity_ticker,expiration,T,side,strike,log_moneyness,bid,ask,last,iv,volume,open_interest,spot_at_fetch
NVDA,NVDA,2026-05-04,0.0027397260273972603,C,172.5,-0.14013992737969144,23.65,26.75,26.09,1.4091826416015625,63.0,14.0,198.4499969482422
NVDA,NVDA,2026-05-04,0.0027397260273972603,C,175.0,-0.12575118992759185,22.8,25.3,24.48,1.2070352148437498,55.0,24.0,198.4499969482422
NVDA,NVDA,2026-05-04,0.0027397260273972603,C,177.5,-0.11156655493563544,19.95,21.7,21.07,1.1665080737304687,387.0,8.0,198.4499969482422
NVDA,NVDA,2026-05-04,0.0027397260273972603,C,180.0,-0.09758031296089556,17.5,19.3,19.36,1.094242810058594,30.0,40.0,198.4499969482422
NVDA,NVDA,2026-05-04,0.0027397260273972603,C,182.5,-0.08378699082855975,15.1,16.75,16.3,0.96289099609375,22.0,14.0,198.4499969482422
NVDA,NVDA,2026-05-04,0.0027397260273972603,C,185.0,-0.07018133877278114,12.5,14.3,13.46,0.8657239990234374,236.0,28.0,198.4499969482422
NVDA,NVDA,2026-05-04,0.0027397260273972603,C,187.5,-0.05675831844064047,9.8,11.9,12.0,0.7778342529296876,304.0,328.0,198.4499969482422
NVDA,NVDA,2026-05-04,0.0027397260273972603,C,190.0,-0.04351309169061984,8.5,8.85,8.65,0.49170430175781255,517.0,172.0,198.4499969482422
NVDA,NVDA,2026-05-04,0.0027397260273972603,C,192.5,-0.03044101012326709,6.15,6.55,6.39,0.43994700683593746,1826.0,256.0,198.4499969482422
NVDA,NVDA,2026-05-04,0.0027397260273972603,C,195.0,-0.0175376052873591,4.0,4.1,4.15,0.32642275146484373,2904.0,1236.0,198.4499969482422
NVDA,NVDA,2026-05-04,0.0027397260273972603,C,197.5,-0.004798579509929354,2.23,2.26,2.26,0.29834686035156244,14088.0,747.0,198.4499969482422
NVDA,NVDA,2026-05-04,0.0027397260273972603,C,200.0,0.007780202696930642,1.0,1.03,1.01,0.28784891845703114,92102.0,7817.0,198.4499969482422
NVDA,NVDA,2026-05-04,0.0027397260273972603,C,202.5,0.020202722695487785,0.4,0.41,0.4,0.2924875439453124,48409.0,9233.0,198.4499969482422
NVDA,NVDA,2026-05-04,0.0027397260273972603,C,205.0,0.03247281528730234,0.17,0.18,0.18,0.317389638671875,60257.0,13043.0,198.4499969482422
NVDA,NVDA,2026-05-04,0.0027397260273972603,C,207.5,0.044594175819647135,0.09,0.1,0.09,0.35645174804687496,12692.0,8408.0,198.4499969482422
NVDA,NVDA,2026-05-04,0.0027397260273972603,C,210.0,0.05657036686636281,0.05,0.06,0.05,0.39453730468750003,26182.0,10840.0,198.4499969482422
NVDA,NVDA,2026-05-04,0.0027397260273972603,C,212.5,0.06840482451336564,0.03,0.04,0.03,0.4335994140625,5396.0,4616.0,198.4499969482422
NVDA,NVDA,2026-05-04,0.0027397260273972603,C,215.0,0.08010086427655691,0.02,0.03,0.03,0.476567734375,8160.0,13918.0,198.4499969482422
NVDA,NVDA,2026-05-04,0.0027397260273972603,C,217.5,0.09166168667763289,0.01,0.02,0.02,0.5117236328125,2637.0,4196.0,198.4499969482422
NVDA,NVDA,2026-05-04,0.0027397260273972603,C,220.0,0.10309038250125563,0.01,0.02,0.01,0.5468795312500001,4363.0,6569.0,198.4499969482422
NVDA,NVDA,2026-05-04,0.0027397260273972603,C,222.5,0.11438993775518898,0.0,0.01,0.01,0.5312546875,1399.0,2211.0,198.4499969482422
NVDA,NVDA,2026-05-04,0.0027397260273972603,C,225.0,0.1255632383533142,0.0,0.01,0.01,0.5937540625000001,945.0,2583.0,198.4499969482422
NVDA,NVDA,2026-05-04,0.0027397260273972603,C,227.5,0.13661307453989915,0.0,0.01,0.01,0.6250037500000001,205.0,3462.0,198.4499969482422
NVDA,NVDA,2026-05-04,0.0027397260273972603,C,230.0,0.1475421450720894,0.0,0.01,0.01,0.6875031250000001,172.0,2724.0,198.4499969482422
NVDA,NVDA,2026-05-04,0.0027397260273972603,C,232.5,0.15835306117630504,0.0,0.01,0.01,0.7187528125,105.0,886.0,198.4499969482422
NVDA,NVDA,2026-05-04,0.0027397260273972603,C,235.0,0.16904835029305298,0.0,0.01,0.01,0.7656273437500001,126.0,1105.0,198.4499969482422
